CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
MB3D,1/1/2019,18.17855581,18.14948845,1.67E-05,1.63E-05
,1/2/2019,19.15520016,19.14152058,8.76E-06,8.70E-06
,1/3/2019,18.24399225,18.23573732,5.48E-09,5.47E-09
,1/4/2019,17.51084685,17.53287697,1.44E-09,1.39E-09
,1/5/2019,14.70266716,14.73376131,2.01E-09,1.92E-09
,1/6/2019,12.67546252,12.68747119,2.07E-10,2.07E-10
,1/7/2019,12.70139468,12.69635526,8.07E-11,8.09E-11
,1/8/2019,13.63759339,13.61570489,4.56E-11,4.56E-11
,1/9/2019,14.28420595,14.29793704,3.98E-11,3.98E-11
,1/10/2019,11.27522631,11.31056825,1.45E-10,1.46E-10
,1/11/2019,8.676595589,8.68591247,8.92E-11,9.05E-11
,1/12/2019,9.298415581,9.253595948,7.38E-11,7.49E-11
,1/13/2019,12.08984474,12.07566154,1.47E-10,1.46E-10
,1/14/2019,12.55772626,12.58870514,2.77E-10,2.76E-10
,1/15/2019,10.71909161,10.74427772,0.000147865,0.000151204
,1/16/2019,8.558954398,8.911842386,0.000971576,0.816135364
,1/17/2019,9.366934339,9.285448511,0.0243671,0.637057602
,1/18/2019,11.16513606,10.30987477,0.030257821,0.334882985
,1/19/2019,13.06810347,12.83731325,0.088454663,0.278211367
,1/20/2019,11.23365871,11.27549311,1.84E-05,1.92E-05
,1/21/2019,9.316688617,9.334992766,0.032271387,0.119036539
,1/22/2019,13.68945928,13.71351683,0.000852287,0.000798381
,1/23/2019,11.56934158,11.60376179,2.58E-09,2.66E-09
,1/24/2019,9.015573601,9.027876735,6.98E-10,7.21E-10
,1/25/2019,8.953729669,8.941302001,1.37E-10,1.38E-10
,1/26/2019,10.24077988,10.21607669,1.67E-10,1.68E-10
,1/27/2019,12.05186303,12.06248025,1.37E-10,1.36E-10
,1/28/2019,7.725066066,7.718632062,7.10E-11,7.43E-11
,1/29/2019,8.676595589,8.68591247,8.92E-11,9.05E-11
,1/30/2019,9.298415581,9.253595948,7.38E-11,7.49E-11
,1/31/2019,9.366934339,9.285448511,0.0243671,0.637057602
,2/1/2019,8.326223413,8.18590641,8.56E-11,3.84E-10
,2/2/2019,10.97498401,10.13645395,4.60E-09,2.53E-08
,2/3/2019,14.27246042,11.6216677,3.35E-09,1.07E-07
,2/4/2019,17.51084685,17.53287697,1.44E-09,1.39E-09
,2/5/2019,17.3078843,16.31140196,0.001046487,0.775224644
,2/6/2019,18.78971155,18.13817398,0.01984067,0.646459592
