CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
MB4A,1/1/2019,17.25137222,16.84997531,0.004341768,0.007342106
,1/2/2019,18.28793224,18.19578226,0.001116441,0.001292205
,1/3/2019,17.72745903,17.71558356,0.000360449,0.000359453
,1/4/2019,17.1308434,17.13998246,6.37E-05,6.26E-05
,1/5/2019,14.56182345,14.58686602,5.90E-05,5.89E-05
,1/6/2019,13.14829655,13.15761006,3.62E-05,3.62E-05
,1/7/2019,12.86578596,12.85469727,3.59E-05,3.60E-05
,1/8/2019,13.53246574,13.48536213,2.65E-05,2.67E-05
,1/9/2019,13.90394811,13.91579298,1.80E-05,1.80E-05
,1/10/2019,11.34547698,11.37635887,0.003153863,0.003093542
,1/11/2019,9.30505685,9.315110842,0.046981579,0.046021171
,1/12/2019,10.26002566,10.23603002,0.227539325,0.225084338
,1/13/2019,12.43773711,12.4244775,0.090749235,0.092447001
,1/14/2019,11.86595015,11.95410927,0.251023137,0.366311819
,1/15/2019,10.60120916,11.17903948,0.962112534,2.196909823
,1/16/2019,9.237408439,11.12452479,1.566535515,4.940206091
,1/17/2019,10.31239744,10.95913251,1.173644495,3.167496507
,1/18/2019,12.31515769,11.17368019,1.593465159,2.368104478
,1/19/2019,14.46537153,13.33015652,2.201141859,2.770384381
,1/20/2019,11.23937909,11.27281467,2.508165841,2.516835277
,1/21/2019,11.33985054,11.33465823,2.990584036,3.006521553
,1/22/2019,13.75584936,13.7882419,1.462335965,1.468706683
,1/23/2019,11.60448654,11.63986083,0.394933322,0.402350353
,1/24/2019,10.15078823,10.20625138,0.63613856,0.689620511
,1/25/2019,9.321904182,9.155433297,0.261873886,0.297164726
,1/26/2019,10.85969679,9.537736535,0.180771766,0.48115636
,1/27/2019,12.20023346,12.13315602,0.065286068,0.098659145
,1/28/2019,8.844959339,8.849673072,0.449863157,0.44853837
,1/29/2019,9.514568,9.2458961,0.5487604,0.547869
,1/30/2019,9.321904182,9.155433297,0.261873886,0.297164726
,1/31/2019,10.60120916,11.17903948,0.962112534,2.196909823
,2/1/2019,9.362453739,9.310300032,0.255838554,0.285844625
,2/2/2019,11.14727441,10.53893216,0.191332106,0.207411635
,2/3/2019,14.30989476,12.05182338,0.237341609,1.025849238
,2/4/2019,17.1308434,17.13998246,6.37E-05,6.26E-05
,2/5/2019,16.88376745,15.69073232,0.612733344,2.303344856
,2/6/2019,18.02660712,16.93777911,1.341221812,2.33692496
,2/7/2019,18.79719838,18.55722833,1.743084908,1.998947442
,2/8/2019,19.06320445,19.12667624,1.679896067,1.726351524
,2/9/2019,14.84844379,15.06622517,2.964758769,3.30230915
,2/10/2019,14.27466798,14.51483639,3.863099664,5.430984994
,2/11/2019,15.232499,14.71385566,3.239604612,3.865462373
,2/12/2019,16.50810083,16.23399512,3.328322311,3.572681338
,2/13/2019,15.44378428,15.64048326,3.446174165,4.277615299
,2/14/2019,14.14042842,15.257243,4.253679246,6.830106576
,2/15/2019,15.49150014,15.43322965,4.394225816,4.570484688
,2/16/2019,17.47613303,16.85879556,3.66161257,3.746193389
,2/17/2019,19.15888254,18.51719427,2.311215937,3.171470612
,2/18/2019,19.52725585,19.40044777,1.857225731,1.906722441
