CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
MB4F,1/1/2019,17.59779918,17.27122664,1.04E-07,9.82E-08
,1/2/2019,19.08006422,18.92973312,3.07E-07,2.76E-07
,1/3/2019,18.47933618,18.41125838,3.30E-07,3.23E-07
,1/4/2019,17.60158308,17.55685918,6.04E-07,6.29E-07
,1/5/2019,15.06767269,15.09892837,1.92E-05,1.99E-05
,1/6/2019,13.41599258,13.42638091,2.98E-07,3.02E-07
,1/7/2019,12.78816052,12.76385836,9.82E-08,9.84E-08
,1/8/2019,13.67422648,13.61829595,6.29E-08,6.35E-08
,1/9/2019,14.22926887,14.22803827,8.34E-08,8.48E-08
,1/10/2019,11.98634652,12.02772037,1.06E-08,1.10E-08
,1/11/2019,9.46228536,9.453313788,4.52E-10,4.36E-10
,1/12/2019,9.46486942,9.4026829,2.62E-09,2.59E-09
,1/13/2019,12.07145747,12.03682844,3.39E-09,3.27E-09
,1/14/2019,12.13107284,12.15609463,2.06E-06,2.04E-06
,1/15/2019,11.48325984,11.51752047,0.003545544,0.018304099
,1/16/2019,9.991656582,11.489374,0.028696316,2.306559786
,1/17/2019,10.68440513,12.22264417,0.039780205,5.383083125
,1/18/2019,11.83204011,11.89735448,0.03352016,4.750902355
,1/19/2019,13.03369804,11.69301538,0.120879343,3.286421965
,1/20/2019,11.71565239,11.75701896,2.70E-07,2.70E-07
,1/21/2019,11.15302777,11.13638643,4.31E-07,4.44E-07
,1/22/2019,13.28976417,13.3159101,6.76E-07,6.95E-07
,1/23/2019,11.93788465,11.9685564,1.32E-06,1.33E-06
,1/24/2019,10.44801084,10.45747892,4.57E-09,4.72E-09
,1/25/2019,9.403797428,9.324617942,6.99E-10,7.13E-10
,1/26/2019,10.64100345,10.26259148,2.32E-09,1.93E-09
,1/27/2019,11.87655588,11.87438858,1.94E-08,1.93E-08
,1/28/2019,8.519833306,8.499561985,2.41E-09,2.37E-09
,1/29/2019,12.13107284,12.15609463,2.06E-06,2.04E-06
,1/30/2019,11.48325984,11.51752047,0.003545544,0.018304099
,1/31/2019,9.080064217,8.929733117,3.07E-07,2.76E-07
,2/1/2019,8.893147508,8.680898547,1.03E-08,1.00E-08
,2/2/2019,10.78803511,9.904265722,3.41E-09,3.35E-09
,2/3/2019,13.79331334,10.69318891,1.84E-09,3.51E-09
,2/4/2019,17.60158308,17.55685918,6.04E-07,6.29E-07
,2/5/2019,15.29609819,13.41581579,0.001260517,0.037830126
,2/6/2019,17.08322899,14.74302673,0.026707937,1.106854652
,2/7/2019,18.84434835,17.55413679,0.085337019,0.700474304
,2/8/2019,19.31917755,19.04312595,0.022239487,0.287337374
,2/9/2019,16.84473483,16.89452004,0.006918292,0.007944673
,2/10/2019,15.91956635,15.8021673,0.430861108,4.10611698
,2/11/2019,16.39573693,15.32418895,0.736937411,7.646106243
,2/12/2019,16.93889538,15.4232343,1.204191352,6.927685082
,2/13/2019,15.45782733,15.60304348,1.048235839,3.517891889
,2/14/2019,14.9506189,15.09931326,1.604621741,2.694349875
,2/15/2019,15.77463929,15.59546455,1.567997936,4.578011254
,2/16/2019,17.24993165,15.77390166,0.212629215,3.61655283
,2/17/2019,18.10660315,16.45995029,0.027817252,1.832078584
,2/18/2019,18.9433833,18.23930359,0.034656511,0.362264147
,2/19/2019,18.00902112,18.03071372,2.44E-05,2.35E-05
,2/20/2019,18.27509904,18.21603139,0.005400218,0.00502258
,2/21/2019,19.31738655,18.54194848,0.004492248,0.296706453
,2/22/2019,19.78097169,18.88581117,0.005626305,0.507009146
,2/23/2019,21.41677562,21.30819964,1.22E-09,1.83E-09
,2/24/2019,13.28976417,13.3159101,6.76E-07,6.95E-07
,2/25/2019,19.233754,19.28933207,3.24E-08,3.27E-08
,2/26/2019,16.4724017,16.28010297,4.42E-10,4.38E-10
,2/27/2019,17.05297709,15.76418614,8.10E-09,7.47E-09
,2/28/2019,18.6295658,17.88226573,5.24E-09,2.18E-09
,3/1/2019,20.26147381,20.16189273,5.79E-09,4.22E-09
,3/2/2019,21.18904662,20.83862106,3.75E-09,2.99E-09
,3/3/2019,21.45891778,21.45700995,3.95E-09,3.94E-09
,3/4/2019,18.58256749,18.63885315,4.15E-09,4.26E-09
,3/5/2019,13.30993088,13.35068754,5.93E-10,5.98E-10
