CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
MB7G,1/1/2019,18.76094476,17.7108535,0.44077017,6.085382958
,1/2/2019,17.95341337,17.99373412,0.345444982,9.091157079
,1/3/2019,18.80928047,18.67870148,0.363949567,12.28698639
,1/4/2019,18.37874802,19.23889009,0.456954209,8.188194871
,1/5/2019,16.47012516,16.81594439,0.033257968,0.670003044
,1/6/2019,15.35634895,15.34942663,2.15E-06,2.03E-06
,1/7/2019,14.46164544,14.28510292,1.54E-05,1.52E-05
,1/8/2019,13.89301407,14.8440001,0.006016326,1.55928388
,1/9/2019,14.27876437,15.56380236,0.030536555,2.366899212
,1/10/2019,13.25143067,13.2831864,3.41E-09,3.47E-09
,1/11/2019,12.32789437,12.44805098,0.062564185,0.993218472
,1/12/2019,12.50456071,11.9042292,0.608814556,3.812504659
,1/13/2019,12.57083754,12.1947341,0.804528899,5.218320747
,1/14/2019,11.79614631,12.5196265,1.280167495,4.794134895
,1/15/2019,11.94790141,12.81571774,1.844143172,4.473164151
,1/16/2019,10.81381845,11.65991628,1.924574286,5.258770804
,1/17/2019,12.27777263,12.93732671,1.772568737,8.038616916
,1/18/2019,13.95794316,12.93969528,1.590820442,8.082631588
,1/19/2019,15.3352867,13.51434215,2.970684732,8.659063876
,1/20/2019,12.08635875,12.16889377,3.048697491,3.115665893
,1/21/2019,12.15076796,12.21588111,2.931834425,4.933128287
,1/22/2019,14.50682811,14.68010453,1.870012588,3.00369976
,1/23/2019,12.19895387,15.46076548,0.460999149,10.14252556
,1/24/2019,11.77652093,15.33803626,0.417675453,11.78878828
,1/25/2019,11.15680238,14.33075436,0.581389402,8.864690185
,1/26/2019,10.77652514,12.13867505,0.216659294,6.866087973
,1/27/2019,11.37047036,12.02141778,1.157852108,6.152835717
,1/28/2019,10.51895515,10.5494976,1.151203789,1.505211299
,1/29/2019,12.27777263,12.93732671,1.772568737,8.038616916
,1/30/2019,11.77652093,15.33803626,0.417675453,11.78878828
,1/31/2019,12.57083754,12.1947341,0.804528899,5.218320747
,2/1/2019,11.11134485,10.88649913,1.542708976,2.524125357
,2/2/2019,12.13677033,10.99178497,1.533710685,4.133085112
,2/3/2019,14.95664251,11.76040296,1.3214228,6.27086854
,2/4/2019,18.37874802,19.23889009,0.456954209,8.188194871
,2/5/2019,15.8207852,13.46760333,0.53798723,10.87813799
,2/6/2019,16.9180402,13.98720634,1.384152626,11.88787309
