CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
MB9I,1/1/2019,19.55568949,19.29976233,11.33374031,14.63313746
,1/2/2019,19.78043596,19.69995578,9.245561302,14.33136113
,1/3/2019,19.81902464,19.94700074,8.384299397,14.05880876
,1/4/2019,18.81921347,19.314346,7.098018746,10.47241356
,1/5/2019,16.94353827,17.32523712,7.931584318,8.995102425
,1/6/2019,15.8528951,17.17584395,4.501318157,11.40751394
,1/7/2019,16.42837095,16.88712223,2.612310489,11.43599852
,1/8/2019,16.98005478,16.7138621,2.470588744,11.12506525
,1/9/2019,16.6775461,16.93277693,2.405524828,7.275143544
,1/10/2019,14.9407752,14.96721534,5.152204971,5.149184704
,1/11/2019,13.4709537,13.50643659,4.827037374,5.263287147
,1/12/2019,13.99197992,13.87045705,4.955850164,5.190698624
,1/13/2019,15.31833434,15.25205501,2.919778864,5.012007952
,1/14/2019,14.75618422,14.79473412,3.689739197,3.743905862
,1/15/2019,13.55557517,13.81478759,3.013942679,3.566534003
,1/16/2019,11.88754245,12.58759844,1.677585398,5.216773848
,1/17/2019,13.26631423,14.07138312,1.004670568,5.675030172
,1/18/2019,15.40616739,14.71423264,1.567473839,6.839742819
,1/19/2019,16.46352776,15.64089,3.205784405,7.729972879
,1/20/2019,12.88203331,12.91094669,4.03124544,4.035867323
,1/21/2019,13.25437701,13.29524231,4.230343759,4.423748444
,1/22/2019,15.83778993,15.87498065,6.090712587,6.12867862
,1/23/2019,13.80708889,13.84769126,4.501953334,4.598219037
,1/24/2019,13.05084511,13.89892876,3.355431269,4.411796113
,1/25/2019,12.95528547,14.15839907,3.22608917,6.490848025
,1/26/2019,13.50621704,14.13316528,3.00803414,6.131040533
,1/27/2019,14.30221021,14.29212133,3.775043199,5.115954806
,1/28/2019,11.86020931,11.86589825,3.962343027,3.963678181
,1/29/2019,11.88754245,12.58759844,1.677585398,5.216773848
,1/30/2019,13.26631423,14.07138312,1.004670568,5.675030172
,1/31/2019,15.40616739,14.71423264,1.567473839,6.839742819
,2/1/2019,12.80328015,12.73241846,3.979632735,4.120786667
,2/2/2019,14.39546939,13.79824046,3.533122261,6.649638891
,2/3/2019,15.92742515,14.11325328,1.832886832,9.385022481
,2/4/2019,18.81921347,19.314346,7.098018746,10.47241356
,2/5/2019,17.0788693,14.23006264,3.589560767,11.7900788
,2/6/2019,16.87315845,14.56146487,5.606918693,13.15894095
,2/7/2019,16.93318669,14.77112508,8.290287753,13.71079675
,2/8/2019,17.32640775,16.06065492,8.954018315,12.3794951
,2/9/2019,15.44046831,15.47134082,10.05825782,10.08922684
,2/10/2019,15.3304853,15.33820363,8.899432421,9.419325391
,2/11/2019,16.74483736,16.13119825,8.558089574,16.72554123
,2/12/2019,17.82972852,16.33971532,9.3375084,21.84659274
,2/13/2019,16.62857207,16.56724381,9.573010445,11.27871962
,2/14/2019,16.10213558,16.61521991,8.82700034,10.62566153
,2/15/2019,17.23835095,17.05951889,9.713882486,11.13152564
,2/16/2019,18.48873361,18.24089281,10.34597862,11.03806233
,2/17/2019,19.29776756,18.54391623,10.45466177,13.22935561
,2/18/2019,19.15543723,18.85527531,9.910296202,11.63131082
,2/19/2019,17.51734018,17.52455298,10.42238033,10.43251852
,2/20/2019,17.98052716,17.866992,10.86423806,11.68340894
,2/21/2019,19.18845113,18.57456271,10.30924523,13.45918802
,2/22/2019,19.50733121,18.53744388,9.973282178,15.563399
,2/23/2019,19.59152222,18.47187765,11.78525559,16.42538893
,2/24/2019,15.83778993,15.87498065,6.090712587,6.12867862
,2/25/2019,18.27915184,18.31641952,11.41912115,11.51957444
,2/26/2019,17.85512273,17.63471874,10.36867003,11.37308284
,2/27/2019,19.12445887,18.1954453,6.934478432,12.33675543
,2/28/2019,20.00630864,18.96451283,2.787639543,12.47505188
,3/1/2019,20.84743555,19.93012579,2.63311259,11.33855804
,3/2/2019,21.66888873,21.11642154,1.32300438,10.66251294
,3/3/2019,21.63139868,21.86061645,1.69925873,9.532409986
,3/4/2019,19.60699375,19.95505484,3.691140274,5.263965567
,3/5/2019,16.50727737,16.54892528,3.929644654,3.93187198
,3/6/2019,13.82109618,13.85475926,3.350117256,3.351560086
,3/7/2019,12.99243232,13.59443426,1.552476515,3.157096654
,3/8/2019,14.79875918,14.47207797,1.928746293,2.489106069
,3/9/2019,16.53217721,16.37626255,1.991171449,2.034791107
,3/10/2019,18.77892756,17.96865924,1.228277196,2.442072317
,3/11/2019,19.61096509,19.08379475,0.463862212,3.238094767
,3/12/2019,19.58311288,19.74877032,0.836926649,1.839484041
,3/13/2019,19.78334896,19.78588025,0.827272857,0.828862513
,3/14/2019,19.95592451,19.86047276,1.043259166,1.274500089
,3/15/2019,20.61238186,20.56821434,0.616925711,1.42888316
,3/16/2019,19.03237605,19.06327009,1.138490848,1.142534348
,3/17/2019,17.42782156,17.46199012,0.67190472,0.709904854
,3/18/2019,16.90419308,16.93967597,0.700333924,0.759998808
,3/19/2019,16.76852266,16.81653905,1.033836767,1.081027955
,3/20/2019,16.64833756,17.12834549,1.372248406,3.475700075
,3/21/2019,17.04017107,17.69971379,2.109894633,4.706706484
,3/22/2019,17.25939727,17.27540779,2.162160456,2.545244654
,3/23/2019,17.68984898,18.22588118,2.342173576,4.43654713
,3/24/2019,18.39217742,18.58481359,2.468812386,7.574648917
,3/25/2019,19.68523097,19.33130328,3.826085051,10.19538109
,3/26/2019,19.8713127,19.90415549,4.079673211,7.443323851
,3/27/2019,18.85823798,18.87254572,3.977373789,4.240707487
,3/28/2019,19.04019618,19.27379767,4.412842035,5.304042737
,3/29/2019,19.58398938,19.54394857,4.818546752,8.795752764
,3/30/2019,20.46576722,19.96789948,5.740504245,15.05713594
,3/31/2019,20.20407502,20.3001194,6.696746866,16.22726532
,4/1/2019,18.20591021,18.41257532,8.147049944,9.173035423
,4/2/2019,18.21318976,18.75173664,7.815465947,9.110610088
,4/3/2019,18.48434567,19.14977892,7.891982396,9.377721151
,4/4/2019,19.20484861,19.60432768,9.013080438,15.21088779
,4/5/2019,20.27916837,20.26113995,9.393139044,20.39733521
,4/6/2019,20.85482128,20.4071068,10.673798,21.95483112
